j1_1,j1_2,j1_3,j1_4,j1_5,j1_6,j2_1,j2_2,j2_3,j2_4,j2_5,j2_6,j1_l1,j1_l2,j2_l1,j2_l2
Brute Bonnet,Chi-Yu,Flutter Mane,Koraidon,Lunala,Ursaluna,Calyrex-Ice,Chi-Yu,Flutter Mane,Groudon,Jumpluff,Raging Bolt,Flutter Mane,Koraidon,Calyrex-Ice,Jumpluff
Gothitelle,Incineroar,Kyurem-White,Miraidon,Ninetales-Alola,Tornadus,Calyrex-Shadow,Chi-Yu,Incineroar,Koraidon,Walking Wake,Weezing-Galar,Ninetales-Alola,Tornadus,Koraidon,Weezing-Galar
Calyrex-Shadow,Flutter Mane,Incineroar,Miraidon,Urshifu-*,Whimsicott,Amoonguss,Dialga,Farigiraf,Incineroar,Rayquaza,Ursaluna,Incineroar,Miraidon,Amoonguss,Rayquaza
Gothitelle,Incineroar,Kyurem-White,Miraidon,Ninetales-Alola,Tornadus,Calyrex-Shadow,Farigiraf,Incineroar,Ursaluna,Whimsicott,Zamazenta-*,Ninetales-Alola,Tornadus,Ursaluna,Whimsicott
Grimmsnarl,Incineroar,Lunala,Miraidon,Ursaluna,Urshifu-*,Amoonguss,Dialga,Farigiraf,Incineroar,Rayquaza,Ursaluna,Lunala,Miraidon,Amoonguss,Rayquaza
Incineroar,Kyurem-White,Miraidon,Ninetales-Alola,Tornadus,Urshifu-*,Chi-Yu,Iron Hands,Lunala,Miraidon,Urshifu-*,Whimsicott,Incineroar,Ninetales-Alola,Chi-Yu,Whimsicott
Calyrex-Shadow,Chi-Yu,Koraidon,Rillaboom,Scream Tail,Whimsicott,Flutter Mane,Ho-Oh,Incineroar,Iron Treads,Koraidon,Raging Bolt,Chi-Yu,Koraidon,Flutter Mane,Koraidon
Brute Bonnet,Calyrex-Shadow,Chi-Yu,Flutter Mane,Koraidon,Walking Wake,Chien-Pao,Gholdengo,Incineroar,Kyogre,Raichu,Zamazenta-*,Calyrex-Shadow,Flutter Mane,Chien-Pao,Raichu
Flutter Mane,Ho-Oh,Incineroar,Iron Treads,Koraidon,Raging Bolt,Bisharp,Ceruledge,Dragonite,Eternatus,Koraidon,Ogerpon-Hearthflame,Ho-Oh,Incineroar,Eternatus,Koraidon
Amoonguss,Basculegion,Calyrex-Ice,Iron Hands,Iron Jugulis,Kyogre,Calyrex-Ice,Incineroar,Koraidon,Landorus,Rillaboom,Smeargle,Iron Jugulis,Kyogre,Calyrex-Ice,Incineroar
Amoonguss,Basculegion,Calyrex-Ice,Iron Hands,Iron Jugulis,Kyogre,Calyrex-Ice,Incineroar,Koraidon,Landorus,Rillaboom,Smeargle,Amoonguss,Calyrex-Ice,Calyrex-Ice,Smeargle
Chien-Pao,Gholdengo,Incineroar,Kyogre,Raichu,Zamazenta-*,Basculegion,Calyrex-Ice,Kyogre,Raichu,Rillaboom,Whimsicott,Chien-Pao,Raichu,Kyogre,Whimsicott
Brute Bonnet,Calyrex-Ice,Iron Hands,Landorus,Miraidon,Urshifu-*,Flutter Mane,Ho-Oh,Incineroar,Iron Treads,Koraidon,Raging Bolt,Calyrex-Ice,Miraidon,Flutter Mane,Incineroar
Flutter Mane,Ho-Oh,Incineroar,Iron Treads,Koraidon,Raging Bolt,Amoonguss,Calyrex-Ice,Incineroar,Landorus,Miraidon,Urshifu-*,Flutter Mane,Ho-Oh,Incineroar,Miraidon
Brute Bonnet,Chi-Yu,Flutter Mane,Koraidon,Lunala,Ursaluna,Flutter Mane,Ho-Oh,Incineroar,Iron Treads,Koraidon,Raging Bolt,Chi-Yu,Lunala,Incineroar,Raging Bolt
Amoonguss,Calyrex-Shadow,Maushold,Roaring Moon,Weezing,Zamazenta-*,Blissey,Miraidon,Qwilfish-Hisui,Torkoal,Whimsicott,Zamazenta-*,Maushold,Zamazenta-Crowned,Qwilfish-Hisui,Zamazenta-Crowned
Calyrex-Ice,Farigiraf,Grimmsnarl,Iron Valiant,Miraidon,Ogerpon-Hearthflame,Calyrex-Shadow,Chi-Yu,Koraidon,Rillaboom,Scream Tail,Whimsicott,Grimmsnarl,Miraidon,Calyrex-Shadow,Scream Tail
Amoonguss,Calyrex-Ice,Gothitelle,Rillaboom,Torkoal,Urshifu-*,Calyrex-Shadow,Incineroar,Iron Bundle,Iron Hands,Iron Moth,Miraidon,Calyrex-Ice,Rillaboom,Incineroar,Miraidon
Amoonguss,Articuno-Galar,Calyrex-Ice,Chi-Yu,Eternatus,Urshifu-*,Grimmsnarl,Incineroar,Landorus,Miraidon,Urshifu-*,Whimsicott,Amoonguss,Articuno-Galar,Incineroar,Miraidon
Ho-Oh,Incineroar,Urshifu-*,Whimsicott,Zamazenta-*,Zapdos,Brute Bonnet,Chi-Yu,Flutter Mane,Koraidon,Lunala,Ursaluna,Incineroar,Urshifu-Rapid-Strike,Flutter Mane,Koraidon
Chien-Pao,Incineroar,Indeedee-F,Lunala,Rayquaza,Ursaluna,Chien-Pao,Cinccino,Dragonite,Miraidon,Whimsicott,Zamazenta-*,Indeedee-F,Lunala,Chien-Pao,Zamazenta-Crowned
Farigiraf,Incineroar,Kyogre,Raichu,Tornadus,Zacian-*,Brute Bonnet,Calyrex-Shadow,Incineroar,Koraidon,Landorus,Raging Bolt,Incineroar,Tornadus,Brute Bonnet,Incineroar
Dondozo,Gyarados,Kingdra,Pelipper,Quaquaval,Tatsugiri,Incineroar,Lunala,Miraidon,Ogerpon-Cornerstone,Ursaluna,Whimsicott,Pelipper,Quaquaval,Miraidon,Whimsicott
Calyrex-Shadow,Chien-Pao,Entei,Flutter Mane,Lilligant-Hisui,Torkoal,Farigiraf,Giratina-Origin,Landorus-Therian,Rillaboom,Urshifu-*,Zamazenta-*,Lilligant-Hisui,Torkoal,Giratina-Origin,Landorus-Therian
Brute Bonnet,Chi-Yu,Flutter Mane,Koraidon,Lunala,Ursaluna,Farigiraf,Flutter Mane,Ho-Oh,Incineroar,Koraidon,Raging Bolt,Brute Bonnet,Flutter Mane,Flutter Mane,Koraidon
Lunala,Miraidon,Rillaboom,Urshifu-*,Volcarona,Whimsicott,Calyrex-Shadow,Raging Bolt,Rillaboom,Smeargle,Tornadus,Zamazenta-*,Lunala,Volcarona,Smeargle,Zamazenta-Crowned
Calyrex-Ice,Indeedee-F,Miraidon,Ninetales-Alola,Slowking-Galar,Urshifu-*,Chi-Yu,Enamorus,Groudon,Koraidon,Sableye,Tornadus,Indeedee-F,Slowking-Galar,Koraidon,Sableye
Amoonguss,Calyrex-Shadow,Grimmsnarl,Incineroar,Koraidon,Landorus-Therian,Calyrex-Ice,Incineroar,Indeedee-F,Ninetales-Alola,Ursaluna-Bloodmoon,Zamazenta-*,Amoonguss,Calyrex-Shadow,Calyrex-Ice,Ninetales-Alola
Abomasnow,Conkeldurr,Corviknight,Frosmoth,Slowbro,Zoroark-Hisui,Bellibolt,Maushold,Murkrow,Perrserker,Slowking-Galar,Tauros-Paldea-Combat,Abomasnow,Slowbro,Bellibolt,Perrserker
Abomasnow,Conkeldurr,Corviknight,Frosmoth,Slowbro,Zoroark-Hisui,Bellibolt,Maushold,Murkrow,Perrserker,Slowking-Galar,Tauros-Paldea-Combat,Abomasnow,Slowbro,Bellibolt,Perrserker
Abomasnow,Conkeldurr,Corviknight,Frosmoth,Slowbro,Zoroark-Hisui,Bellibolt,Maushold,Murkrow,Perrserker,Slowking-Galar,Tauros-Paldea-Combat,Abomasnow,Conkeldurr,Bellibolt,Slowking-Galar
Abomasnow,Conkeldurr,Corviknight,Frosmoth,Slowbro,Zoroark-Hisui,Bellibolt,Maushold,Murkrow,Perrserker,Slowking-Galar,Tauros-Paldea-Combat,Abomasnow,Slowbro,Murkrow,Slowking-Galar
Amoonguss,Armarouge,Calyrex-Ice,Indeedee-F,Torkoal,Zamazenta-*,Ditto,Farigiraf,Incineroar,Rillaboom,Terapagos,Zacian-*,Calyrex-Ice,Zamazenta-Crowned,Farigiraf,Terapagos
Chien-Pao,Flutter Mane,Incineroar,Jumpluff,Koraidon,Raging Bolt,Armarouge,Baxcalibur,Brambleghast,Charizard,Koraidon,Reshiram,Jumpluff,Koraidon,Armarouge,Reshiram
Abomasnow,Conkeldurr,Corviknight,Frosmoth,Slowbro,Zoroark-Hisui,Bellibolt,Maushold,Murkrow,Perrserker,Slowking-Galar,Tauros-Paldea-Combat,Abomasnow,Slowbro,Murkrow,Perrserker
Calyrex-Shadow,Farigiraf,Iron Hands,Miraidon,Ogerpon-Cornerstone,Whimsicott,Ditto,Farigiraf,Incineroar,Rillaboom,Terapagos,Zacian-*,Miraidon,Whimsicott,Rillaboom,Zacian-Crowned
Abomasnow,Conkeldurr,Corviknight,Frosmoth,Slowbro,Zoroark-Hisui,Bellibolt,Maushold,Murkrow,Perrserker,Slowking-Galar,Tauros-Paldea-Combat,Corviknight,Slowbro,Bellibolt,Murkrow
Annihilape,Dragonite,Farigiraf,Glastrier,Primarina,Ursaluna-Bloodmoon,Chien-Pao,Clefable,Excadrill,Gholdengo,Mandibuzz,Tyranitar,Farigiraf,Primarina,Mandibuzz,Tyranitar
Breloom,Enamorus-Therian,Necrozma,Pawmot,Smeargle,Zamazenta-*,Greninja-*,Heracross,Jumpluff,Ninetales-Alola,Sinistcha,Wyrdeer,Breloom,Smeargle,Heracross,Sinistcha
Bronzong,Coalossal,Flapple,Gengar,Hariyama,Scovillain,Braviary-Hisui,Crabominable,Farigiraf,Sableye,Tsareena,Weezing-Galar,Gengar,Scovillain,Braviary-Hisui,Sableye
Bronzong,Coalossal,Flapple,Gengar,Hariyama,Scovillain,Braviary-Hisui,Crabominable,Farigiraf,Sableye,Tsareena,Weezing-Galar,Gengar,Scovillain,Braviary-Hisui,Tsareena
Annihilape,Dragonite,Farigiraf,Glastrier,Primarina,Ursaluna-Bloodmoon,Chien-Pao,Clefable,Excadrill,Gholdengo,Mandibuzz,Tyranitar,Annihilape,Farigiraf,Gholdengo,Mandibuzz
Annihilape,Dragonite,Farigiraf,Glastrier,Primarina,Ursaluna-Bloodmoon,Chien-Pao,Clefable,Excadrill,Gholdengo,Mandibuzz,Tyranitar,Annihilape,Farigiraf,Excadrill,Tyranitar
Bronzong,Coalossal,Flapple,Gengar,Hariyama,Scovillain,Braviary-Hisui,Crabominable,Farigiraf,Sableye,Tsareena,Weezing-Galar,Gengar,Scovillain,Braviary-Hisui,Sableye
Incineroar,Iron Treads,Miraidon,Ogerpon-Cornerstone,Terapagos,Whimsicott,Brute Bonnet,Chi-Yu,Flutter Mane,Koraidon,Lunala,Ursaluna,Incineroar,Whimsicott,Brute Bonnet,Lunala
Bronzong,Coalossal,Flapple,Gengar,Hariyama,Scovillain,Braviary-Hisui,Crabominable,Farigiraf,Sableye,Tsareena,Weezing-Galar,Bronzong,Gengar,Crabominable,Sableye
Beartic,Ludicolo,Mudsdale,Pelipper,Ribombee,Tauros-Paldea-Blaze,Araquanid,Bastiodon,Breloom,Hatterene,Salazzle,Vikavolt,Ludicolo,Pelipper,Hatterene,Vikavolt
Amoonguss,Calyrex-Ice,Incineroar,Landorus,Miraidon,Urshifu-*,Incineroar,Lunala,Rillaboom,Smeargle,Terapagos,Urshifu-*,Calyrex-Ice,Landorus,Lunala,Smeargle
Beartic,Ludicolo,Mudsdale,Pelipper,Ribombee,Tauros-Paldea-Blaze,Araquanid,Bastiodon,Breloom,Hatterene,Salazzle,Vikavolt,Beartic,Pelipper,Hatterene,Vikavolt
Beartic,Ludicolo,Mudsdale,Pelipper,Ribombee,Tauros-Paldea-Blaze,Araquanid,Bastiodon,Breloom,Hatterene,Salazzle,Vikavolt,Ribombee,Tauros-Paldea-Blaze,Breloom,Hatterene
Beartic,Ludicolo,Mudsdale,Pelipper,Ribombee,Tauros-Paldea-Blaze,Araquanid,Bastiodon,Breloom,Hatterene,Salazzle,Vikavolt,Ribombee,Tauros-Paldea-Blaze,Breloom,Hatterene
Electabuzz,Iron Thorns,Luxray,Pawmot,Rotom-Heat,Zapdos,Corviknight,Empoleon,Gholdengo,Heatran,Iron Crown,Magnezone,Electabuzz,Iron Thorns,Empoleon,Gholdengo
Electabuzz,Iron Thorns,Luxray,Pawmot,Rotom-Heat,Zapdos,Corviknight,Empoleon,Gholdengo,Heatran,Iron Crown,Magnezone,Luxray,Rotom-Heat,Gholdengo,Heatran
Calyrex-Ice,Incineroar,Miraidon,Raging Bolt,Smeargle,Whimsicott,Calyrex-Ice,Indeedee-F,Lunala,Smeargle,Torkoal,Urshifu-*,Miraidon,Whimsicott,Calyrex-Ice,Indeedee-F
Incineroar,Kyurem-White,Miraidon,Ninetales-Alola,Tornadus,Urshifu-*,Calyrex-Ice,Farigiraf,Iron Hands,Iron Treads,Miraidon,Scraggy,Incineroar,Ninetales-Alola,Calyrex-Ice,Iron Hands
Amoonguss,Iron Hands,Miraidon,Rayquaza,Scovillain,Urshifu-*,Calyrex-Ice,Incineroar,Miraidon,Raging Bolt,Smeargle,Whimsicott,Iron Hands,Miraidon,Raging Bolt,Whimsicott
Calyrex-Ice,Incineroar,Miraidon,Raging Bolt,Smeargle,Whimsicott,Ditto,Ho-Oh,Iron Hands,Miraidon,Urshifu-*,Whimsicott,Calyrex-Ice,Smeargle,Ho-Oh,Miraidon
Chien-Pao,Giratina-Origin,Groudon,Lilligant-Hisui,Ninetales,Raging Bolt,Flutter Mane,Incineroar,Koraidon,Raging Bolt,Whimsicott,Zacian-*,Groudon,Raging Bolt,Flutter Mane,Koraidon
Incineroar,Lunala,Miraidon,Ursaluna,Urshifu-*,Whimsicott,Calyrex-Ice,Incineroar,Indeedee-F,Iron Hands,Kyogre,Totodile,Lunala,Miraidon,Calyrex-Ice,Indeedee-F
Farigiraf,Goodra-Hisui,Grimmsnarl,Landorus-Therian,Skeledirge,Sneasler,Chien-Pao,Clefable,Excadrill,Gholdengo,Mandibuzz,Tyranitar,Landorus-Therian,Skeledirge,Gholdengo,Mandibuzz
Farigiraf,Goodra-Hisui,Grimmsnarl,Landorus-Therian,Skeledirge,Sneasler,Chien-Pao,Clefable,Excadrill,Gholdengo,Mandibuzz,Tyranitar,Landorus-Therian,Skeledirge,Excadrill,Tyranitar
Farigiraf,Goodra-Hisui,Grimmsnarl,Landorus-Therian,Skeledirge,Sneasler,Chien-Pao,Clefable,Excadrill,Gholdengo,Mandibuzz,Tyranitar,Goodra-Hisui,Grimmsnarl,Excadrill,Tyranitar
Grafaiai,Iron Thorns,Mewtwo,Raikou,Weezing-Galar,Zacian-*,Calyrex-Shadow,Chi-Yu,Farigiraf,Groudon,Iron Hands,Tornadus,Grafaiai,Iron Thorns,Chi-Yu,Farigiraf
Flutter Mane,Ho-Oh,Incineroar,Koraidon,Raging Bolt,Whimsicott,Bronzong,Incineroar,Kyogre,Rayquaza,Smeargle,Tornadus,Raging Bolt,Whimsicott,Incineroar,Rayquaza
Farigiraf,Goodra-Hisui,Grimmsnarl,Landorus-Therian,Skeledirge,Sneasler,Alcremie,Farigiraf,Incineroar,Torkoal,Venusaur,Walking Wake,Grimmsnarl,Skeledirge,Torkoal,Venusaur
Garchomp,Garganacl,Gholdengo,Jumpluff,Koraidon,Sylveon,Archaludon,Dragonite,Incineroar,Pelipper,Sinistcha-Masterpiece,Ursaluna,Jumpluff,Koraidon,Dragonite,Ursaluna
Farigiraf,Goodra-Hisui,Grimmsnarl,Landorus-Therian,Skeledirge,Sneasler,Alcremie,Farigiraf,Incineroar,Torkoal,Venusaur,Walking Wake,Grimmsnarl,Skeledirge,Torkoal,Venusaur
Calyrex-Ice,Farigiraf,Great Tusk,Lunala,Ninetales-Alola,Ursaluna,Farigiraf,Ho-Oh,Iron Bundle,Iron Hands,Iron Treads,Miraidon,Farigiraf,Ursaluna,Farigiraf,Miraidon
Armarouge,Calyrex-Ice,Indeedee,Necrozma-Dusk-Mane,Tsareena,Ursaluna-Bloodmoon,Chien-Pao,Incineroar,Landorus,Moltres-Galar,Rillaboom,Zamazenta-*,Armarouge,Indeedee,Incineroar,Zamazenta-Crowned
Brute Bonnet,Chi-Yu,Flutter Mane,Koraidon,Lunala,Ursaluna,Amoonguss,Calyrex-Shadow,Gouging Fire,Groudon,Indeedee,Sableye,Chi-Yu,Koraidon,Amoonguss,Gouging Fire
Amoonguss,Calyrex-Ice,Farigiraf,Incineroar,Pelipper,Terapagos,Calyrex-Shadow,Grimmsnarl,Incineroar,Koraidon,Ogerpon-Hearthflame,Rillaboom,Pelipper,Terapagos,Ogerpon-Hearthflame,Rillaboom
Annihilape,Arcanine,Lilligant,Maushold-Four,Roaring Moon,Torkoal,Amoonguss,Dragonite,Flutter Mane,Incineroar,Torkoal,Ursaluna,Lilligant,Torkoal,Dragonite,Incineroar
Calyrex-Ice,Grimmsnarl,Incineroar,Miraidon,Ursaluna-Bloodmoon,Urshifu-*,Calyrex-Ice,Farigiraf,Iron Hands,Miraidon,Raichu,Whimsicott,Calyrex-Ice,Incineroar,Calyrex-Ice,Raichu
Amoonguss,Dragonite,Flutter Mane,Incineroar,Torkoal,Ursaluna,Annihilape,Arcanine,Lilligant,Maushold-Four,Roaring Moon,Torkoal,Flutter Mane,Incineroar,Maushold-Four,Roaring Moon
Calyrex-Shadow,Incineroar,Indeedee-F,Smeargle,Whimsicott,Zacian-*,Calyrex-Ice,Kyogre,Pincurchin,Smeargle,Tornadus,Urshifu-*,Calyrex-Shadow,Indeedee-F,Calyrex-Ice,Smeargle
Landorus-Therian,Magmar,Rillaboom,Roaring Moon,Tauros-Paldea-Aqua,Volcarona,Baxcalibur,Charjabug,Garganacl,Hitmontop,Sylveon,Wyrdeer,Rillaboom,Volcarona,Charjabug,Wyrdeer
Flutter Mane,Gyarados,Landorus-Therian,Okidogi,Tornadus,Zapdos,Eternatus,Heatran,Iron Moth,Oricorio-Sensu,Perrserker,Rillaboom,Gyarados,Okidogi,Oricorio-Sensu,Perrserker
Landorus-Therian,Magmar,Rillaboom,Roaring Moon,Tauros-Paldea-Aqua,Volcarona,Baxcalibur,Charjabug,Garganacl,Hitmontop,Sylveon,Wyrdeer,Rillaboom,Volcarona,Hitmontop,Wyrdeer
Calyrex-Ice,Dondozo,Ogerpon-Cornerstone,Tatsugiri-Droopy,Weezing,Zamazenta-*,Calyrex-Shadow,Chi-Yu,Chien-Pao,Raging Bolt,Rillaboom,Zamazenta-*,Weezing,Zamazenta-Crowned,Chien-Pao,Zamazenta-Crowned
Calyrex-Ice,Dondozo,Ogerpon-Cornerstone,Tatsugiri-Droopy,Weezing,Zamazenta-*,Calyrex-Shadow,Chi-Yu,Chien-Pao,Raging Bolt,Rillaboom,Zamazenta-*,Weezing,Zamazenta-Crowned,Chien-Pao,Zamazenta-Crowned
Calyrex-Shadow,Clefairy,Rayquaza,Smeargle,Tornadus,Urshifu-*,Chien-Pao,Gholdengo,Incineroar,Pelipper,Raichu,Zamazenta-*,Rayquaza,Smeargle,Chien-Pao,Raichu
Calyrex-Ice,Clefairy,Incineroar,Koraidon,Raging Bolt,Smeargle,Calyrex-Shadow,Lugia,Maushold,Muk-Alola,Smeargle,Ting-Lu,Koraidon,Smeargle,Muk-Alola,Smeargle
Amoonguss,Calyrex-Shadow,Chien-Pao,Raging Bolt,Rillaboom,Zamazenta-*,Brute Bonnet,Calyrex-Shadow,Chi-Yu,Koraidon,Walking Wake,Weezing-Galar,Chien-Pao,Rillaboom,Brute Bonnet,Weezing-Galar
Brute Bonnet,Calyrex-Shadow,Incineroar,Koraidon,Landorus,Raging Bolt,Amoonguss,Calyrex-Shadow,Incineroar,Indeedee-F,Lunala,Slither Wing,Calyrex-Shadow,Koraidon,Calyrex-Shadow,Incineroar
Annihilape,Iron Hands,Pawmot,Sneasler,Urshifu-*,Zamazenta-*,Amoonguss,Calyrex-Shadow,Incineroar,Iron Valiant,Ogerpon-Wellspring,Solgaleo,Annihilape,Sneasler,Incineroar,Solgaleo
Amoonguss,Calyrex-Shadow,Incineroar,Iron Valiant,Ogerpon-Wellspring,Solgaleo,Grimmsnarl,Incineroar,Lunala,Miraidon,Ursaluna,Urshifu-*,Calyrex-Shadow,Solgaleo,Grimmsnarl,Incineroar
Brute Bonnet,Chi-Yu,Chien-Pao,Ho-Oh,Koraidon,Raging Bolt,Calyrex-Ice,Grimmsnarl,Incineroar,Scizor,Sneasler,Urshifu-*,Chi-Yu,Raging Bolt,Grimmsnarl,Urshifu
Chi-Yu,Farigiraf,Groudon,Raging Bolt,Venusaur,Zacian-*,Gothitelle,Incineroar,Kyurem-White,Miraidon,Ninetales-Alola,Tornadus,Farigiraf,Groudon,Ninetales-Alola,Tornadus
Archaludon,Blissey,Ceruledge,Cresselia,Noivern,Umbreon,Garchomp,Gardevoir,Grafaiai,Primarina,Rillaboom,Terrakion,Ceruledge,Umbreon,Grafaiai,Rillaboom
Grimmsnarl,Incineroar,Lunala,Miraidon,Ursaluna,Urshifu-*,Calyrex-Ice,Incineroar,Indeedee-F,Iron Hands,Kyogre,Totodile,Incineroar,Lunala,Calyrex-Ice,Indeedee-F
Calyrex-Ice,Eternatus,Incineroar,Landorus,Ogerpon-Wellspring,Porygon2,Farigiraf,Incineroar,Lunala,Rillaboom,Urshifu-*,Zamazenta-*,Eternatus,Landorus,Lunala,Urshifu-Rapid-Strike
Chien-Pao,Ditto,Koraidon,Lunala,Raging Bolt,Rillaboom,Calyrex-Shadow,Grimmsnarl,Incineroar,Landorus,Ogerpon-Wellspring,Solgaleo,Koraidon,Lunala,Calyrex-Shadow,Solgaleo
Calyrex-Shadow,Grimmsnarl,Incineroar,Landorus,Ogerpon-Wellspring,Solgaleo,Breloom,Clodsire,Lokix,Lunala,Miraidon,Rillaboom,Calyrex-Shadow,Solgaleo,Lunala,Miraidon
Calyrex-Ice,Indeedee-F,Kyogre,Landorus,Tornadus,Urshifu-*,Entei,Groudon,Raging Bolt,Rillaboom,Walking Wake,Zacian-*,Landorus,Tornadus,Walking Wake,Zacian-Crowned
Chi-Yu,Farigiraf,Flutter Mane,Iron Hands,Koraidon,Miraidon,Chien-Pao,Incineroar,Iron Treads,Rayquaza,Urshifu-*,Zamazenta-*,Chi-Yu,Flutter Mane,Iron Treads,Rayquaza
Farigiraf,Incineroar,Lunala,Rillaboom,Urshifu-*,Zamazenta-*,Farigiraf,Kyogre,Miraidon,Tornadus,Ursaluna,Urshifu-*,Incineroar,Lunala,Miraidon,Tornadus
Entei,Groudon,Raging Bolt,Rillaboom,Walking Wake,Zacian-*,Calyrex-Ice,Illumise,Miraidon,Ogerpon,Ting-Lu,Volcarona,Entei,Groudon,Calyrex-Ice,Ogerpon
Chi-Yu,Farigiraf,Groudon,Raging Bolt,Venusaur,Zacian-*,Calyrex-Shadow,Chi-Yu,Iron Hands,Smeargle,Terapagos,Whimsicott,Groudon,Venusaur,Calyrex-Shadow,Whimsicott
Amoonguss,Flutter Mane,Incineroar,Koraidon,Lunala,Ursaluna,Calyrex-Shadow,Chi-Yu,Iron Hands,Smeargle,Terapagos,Whimsicott,Incineroar,Lunala,Iron Hands,Smeargle
Amoonguss,Clawitzer,Iron Treads,Kyogre,Lunala,Tornadus,Brute Bonnet,Calyrex-Shadow,Incineroar,Koraidon,Landorus,Raging Bolt,Kyogre,Lunala,Calyrex-Shadow,Raging Bolt
Calyrex-Shadow,Chi-Yu,Dondozo,Koraidon,Tatsugiri-Droopy,Weezing-Galar,Calyrex-Shadow,Chi-Yu,Iron Hands,Smeargle,Terapagos,Whimsicott,Koraidon,Weezing-Galar,Chi-Yu,Smeargle
Breloom,Clodsire,Dondozo,Lokix,Lunala,Miraidon,Calyrex-Ice,Incineroar,Lunala,Rillaboom,Tornadus,Urshifu-*,Lunala,Miraidon,Calyrex-Ice,Incineroar
Calyrex-Shadow,Dragonite,Ho-Oh,Incineroar,Indeedee-F,Urshifu-*,Incineroar,Miraidon,Smeargle,Urshifu-*,Whimsicott,Zacian-*,Ho-Oh,Incineroar,Incineroar,Urshifu-Rapid-Strike
Calyrex-Shadow,Incineroar,Ogerpon-Hearthflame,Raging Bolt,Rillaboom,Zamazenta-*,Amoonguss,Flutter Mane,Incineroar,Koraidon,Lunala,Ursaluna,Rillaboom,Zamazenta-Crowned,Incineroar,Lunala
Cetitan,Chien-Pao,Dewgong,Glaceon,Kyurem-White,Ninetales-Alola,Chi-Yu,Decidueye-Hisui,Galvantula,Glastrier,Hitmontop,Iron Bundle,Cetitan,Ninetales-Alola,Chi-Yu,Iron Bundle
Cetitan,Chien-Pao,Dewgong,Glaceon,Kyurem-White,Ninetales-Alola,Chi-Yu,Decidueye-Hisui,Galvantula,Glastrier,Hitmontop,Iron Bundle,Chien-Pao,Dewgong,Galvantula,Hitmontop
Calyrex-Ice,Koraidon,Landorus,Ogerpon-Hearthflame,Rillaboom,Roaring Moon,Calyrex-Ice,Grimmsnarl,Incineroar,Landorus,Miraidon,Urshifu-*,Koraidon,Roaring Moon,Incineroar,Miraidon
Calyrex-Shadow,Chien-Pao,Rillaboom,Tornadus,Urshifu-*,Zamazenta-*,Incineroar,Miraidon,Smeargle,Urshifu-*,Whimsicott,Zacian-*,Rillaboom,Tornadus,Incineroar,Smeargle
Amoonguss,Chien-Pao,Cresselia,Miraidon,Volcarona,Zamazenta-*,Entei,Groudon,Raging Bolt,Rillaboom,Walking Wake,Zacian-*,Miraidon,Zamazenta-Crowned,Entei,Groudon
Grimmsnarl,Pelipper,Terapagos,Urshifu-*,Weezing-Galar,Zacian-*,Annihilape,Calyrex-Shadow,Koraidon,Ogerpon-Cornerstone,Ursaluna,Whimsicott,Urshifu-Rapid-Strike,Zacian-Crowned,Annihilape,Whimsicott
Gallade,Indeedee,Iron Crown,Ogerpon-Hearthflame,Roaring Moon,Rotom-Fan,Bisharp,Cresselia,Goodra-Hisui,Latios,Ogerpon-Wellspring,Volcarona,Roaring Moon,Rotom-Fan,Goodra-Hisui,Volcarona
Gallade,Indeedee,Iron Crown,Ogerpon-Hearthflame,Roaring Moon,Rotom-Fan,Bisharp,Cresselia,Goodra-Hisui,Latios,Ogerpon-Wellspring,Volcarona,Gallade,Roaring Moon,Goodra-Hisui,Volcarona
Calyrex-Shadow,Chien-Pao,Incineroar,Raging Bolt,Urshifu-*,Zamazenta-*,Amoonguss,Farigiraf,Incineroar,Koraidon,Lunala,Urshifu-*,Calyrex-Shadow,Incineroar,Farigiraf,Lunala
Entei,Groudon,Raging Bolt,Rillaboom,Walking Wake,Zacian-*,Kyogre,Landorus,Rillaboom,Tornadus,Urshifu-*,Zacian-*,Walking Wake,Zacian-Crowned,Tornadus,Zacian-Crowned
Calyrex-Shadow,Chien-Pao,Incineroar,Raging Bolt,Urshifu-*,Zamazenta-*,Calyrex-Ice,Grimmsnarl,Incineroar,Landorus,Miraidon,Urshifu-*,Calyrex-Shadow,Incineroar,Calyrex-Ice,Incineroar
Calyrex-Shadow,Clefairy,Groudon,Incineroar,Rillaboom,Volcarona,Entei,Groudon,Raging Bolt,Rillaboom,Walking Wake,Zacian-*,Calyrex-Shadow,Incineroar,Groudon,Walking Wake
Calyrex-Shadow,Chien-Pao,Incineroar,Raging Bolt,Urshifu-*,Zamazenta-*,Brute Bonnet,Chi-Yu,Flutter Mane,Koraidon,Lunala,Ursaluna,Calyrex-Shadow,Incineroar,Lunala,Ursaluna
Amoonguss,Cresselia,Incineroar,Lugia,Lunala,Ursaluna,Calyrex-Shadow,Chi-Yu,Farigiraf,Groudon,Iron Hands,Tornadus,Lugia,Lunala,Chi-Yu,Farigiraf
Amoonguss,Calyrex-Ice,Cresselia,Kingambit,Miraidon,Torkoal,Fezandipiti,Groudon,Incineroar,Rillaboom,Sableye,Terapagos,Calyrex-Ice,Cresselia,Incineroar,Terapagos
