j1_1,j1_2,j1_3,j1_4,j1_5,j1_6,j2_1,j2_2,j2_3,j2_4,j2_5,j2_6,j1_l1,j1_l2,j2_l1,j2_l2
Farigiraf,Flutter Mane,Incineroar,Ogerpon-Hearthflame,Torkoal,Urshifu-*,Farigiraf,Incineroar,Ogerpon-Hearthflame,Tornadus,Ursaluna-Bloodmoon,Urshifu-*,Farigiraf,Incineroar,Ogerpon-Hearthflame,Tornadus
Iron Valiant,Landorus,Ogerpon-Wellspring,Revavroom,Sableye,Volcarona,Amoonguss,Articuno,Incineroar,Ninetales-Alola,Porygon2,Ting-Lu,Iron Valiant,Sableye,Articuno,Ninetales-Alola
Armarouge,Chien-Pao,Dragapult,Indeedee-F,Okidogi,Primarina,Farigiraf,Incineroar,Ogerpon-Hearthflame,Tornadus,Ursaluna-Bloodmoon,Urshifu-*,Armarouge,Primarina,Ogerpon-Hearthflame,Tornadus
Farigiraf,Flutter Mane,Incineroar,Iron Hands,Ogerpon-Wellspring,Tornadus,Gholdengo,Iron Hands,Kingambit,Porygon2,Registeel,Ursaluna,Incineroar,Tornadus,Kingambit,Porygon2
Camerupt,Drifblim,Iron Hands,Smeargle,Sylveon,Ursaluna-Bloodmoon,Abomasnow,Articuno,Clefairy,Dragapult,Thundurus-Therian,Urshifu-*,Drifblim,Smeargle,Clefairy,Urshifu-Rapid-Strike
Farigiraf,Incineroar,Muk-Alola,Rillaboom,Smeargle,Urshifu-*,Farigiraf,Flutter Mane,Incineroar,Ogerpon-Hearthflame,Torkoal,Urshifu-*,Muk-Alola,Smeargle,Incineroar,Torkoal
Amoonguss,Archaludon,Baxcalibur,Flutter Mane,Pelipper,Urshifu-*,Arcanine-Hisui,Farigiraf,Grimmsnarl,Iron Bundle,Ogerpon-Hearthflame,Ursaluna,Amoonguss,Flutter Mane,Farigiraf,Iron Bundle
Camerupt,Drifblim,Iron Hands,Smeargle,Sylveon,Ursaluna-Bloodmoon,Abomasnow,Articuno,Clefairy,Dragapult,Thundurus-Therian,Urshifu-*,Iron Hands,Smeargle,Dragapult,Urshifu-Rapid-Strike
Armarouge,Bronzong,Indeedee-F,Lilligant-Hisui,Torkoal,Ursaluna,Gholdengo,Indeedee-F,Iron Bundle,Maushold,Ogerpon-Wellspring,Regieleki,Armarouge,Indeedee-F,Maushold,Ogerpon-Wellspring
Farigiraf,Flutter Mane,Incineroar,Ogerpon-Hearthflame,Torkoal,Urshifu-*,Farigiraf,Incineroar,Ogerpon-Hearthflame,Tornadus,Ursaluna-Bloodmoon,Urshifu-*,Incineroar,Ogerpon-Hearthflame,Farigiraf,Tornadus
Grimmsnarl,Ogerpon-Wellspring,Palafin,Politoed,Rotom-Wash,Urshifu-*,Farigiraf,Incineroar,Muk-Alola,Rillaboom,Smeargle,Urshifu-*,Grimmsnarl,Palafin,Muk-Alola,Smeargle
Flutter Mane,Frosmoth,Incineroar,Ninetales-Alola,Ogerpon-Wellspring,Raging Bolt,Arcanine-Hisui,Articuno,Landorus,Ninetales-Alola,Ogerpon-Wellspring,Raging Bolt,Frosmoth,Incineroar,Articuno,Ninetales-Alola
Farigiraf,Grafaiai,Incineroar,Ogerpon-Hearthflame,Torkoal,Urshifu-*,Araquanid,Archaludon,Incineroar,Tentacruel,Vaporeon,Zapdos,Incineroar,Torkoal,Araquanid,Zapdos
Araquanid,Archaludon,Incineroar,Tentacruel,Vaporeon,Zapdos,Gouging Fire,Iron Valiant,Landorus,Ogerpon-Wellspring,Revavroom,Sableye,Incineroar,Zapdos,Iron Valiant,Sableye
Chi-Yu,Clefairy,Hitmontop,Kommo-o,Ogerpon-Wellspring,Sinistcha,Chien-Pao,Dondozo,Dragonite,Glimmora,Ogerpon,Tatsugiri,Clefairy,Kommo-o,Glimmora,Ogerpon
Farigiraf,Grafaiai,Incineroar,Ogerpon-Hearthflame,Torkoal,Urshifu-*,Archaludon,Comfey,Flutter Mane,Raging Bolt,Rillaboom,Sableye,Incineroar,Torkoal,Archaludon,Sableye
Farigiraf,Incineroar,Ogerpon-Hearthflame,Tornadus,Ursaluna-Bloodmoon,Urshifu-*,Amoonguss,Flutter Mane,Incineroar,Raging Bolt,Urshifu-*,Weezing-Galar,Ogerpon-Hearthflame,Tornadus,Raging Bolt,Urshifu-Rapid-Strike
Flutter Mane,Frosmoth,Incineroar,Ninetales-Alola,Ogerpon-Wellspring,Raging Bolt,Farigiraf,Gholdengo,Hydrapple,Hydreigon,Palafin,Volcarona,Flutter Mane,Ogerpon-Wellspring,Palafin,Volcarona
Chien-Pao,Flutter Mane,Gouging Fire,Landorus-Therian,Metagross,Ogerpon-Wellspring,Chi-Yu,Flutter Mane,Stonjourner,Torkoal,Tornadus,Urshifu-*,Gouging Fire,Ogerpon-Wellspring,Chi-Yu,Stonjourner
Gholdengo,Iron Hands,Kingambit,Porygon2,Registeel,Ursaluna,Farigiraf,Grafaiai,Incineroar,Ogerpon-Hearthflame,Torkoal,Urshifu-*,Porygon2,Ursaluna,Ogerpon-Hearthflame,Torkoal
Excadrill,Gardevoir,Incineroar,Indeedee-F,Milotic,Tyranitar,Flutter Mane,Incineroar,Ninetales-Alola,Raging Bolt,Rillaboom,Urshifu-*,Incineroar,Milotic,Incineroar,Rillaboom
Excadrill,Gardevoir,Incineroar,Indeedee-F,Milotic,Tyranitar,Flutter Mane,Incineroar,Ninetales-Alola,Raging Bolt,Rillaboom,Urshifu-*,Incineroar,Milotic,Incineroar,Rillaboom
Farigiraf,Gholdengo,Hydrapple,Hydreigon,Palafin,Volcarona,Chien-Pao,Dondozo,Dragonite,Glimmora,Ogerpon,Tatsugiri,Hydreigon,Volcarona,Dondozo,Tatsugiri
Amoonguss,Farigiraf,Incineroar,Indeedee-F,Iron Hands,Torkoal,Chien-Pao,Flutter Mane,Gouging Fire,Landorus-Therian,Metagross,Ogerpon-Wellspring,Farigiraf,Torkoal,Chien-Pao,Ogerpon-Wellspring
Abomasnow,Gallade,Garchomp,Heatran,Staraptor,Toxicroak,Flutter Mane,Gouging Fire,Landorus,Raging Bolt,Rillaboom,Thundurus,Abomasnow,Garchomp,Flutter Mane,Landorus
Araquanid,Archaludon,Incineroar,Tentacruel,Vaporeon,Zapdos,Flutter Mane,Incineroar,Ninetales-Alola,Raging Bolt,Rillaboom,Urshifu-*,Incineroar,Zapdos,Ninetales-Alola,Rillaboom
Farigiraf,Gholdengo,Hydrapple,Hydreigon,Palafin,Volcarona,Chien-Pao,Dondozo,Dragonite,Glimmora,Ogerpon,Tatsugiri,Farigiraf,Hydreigon,Dondozo,Dragonite
Ariados,Gholdengo,Gouging Fire,Raichu,Scream Tail,Serperior,Flutter Mane,Gouging Fire,Landorus,Raging Bolt,Rillaboom,Thundurus,Gouging Fire,Raichu,Flutter Mane,Thundurus
Abomasnow,Gallade,Garchomp,Heatran,Staraptor,Toxicroak,Farigiraf,Incineroar,Latios,Ogerpon-Wellspring,Ursaluna-Bloodmoon,Weezing-Galar,Gallade,Staraptor,Incineroar,Weezing-Galar
Amoonguss,Armarouge,Cloyster,Indeedee-F,Skiploom,Ursaluna,Farigiraf,Gholdengo,Hydrapple,Hydreigon,Palafin,Volcarona,Amoonguss,Ursaluna,Hydreigon,Palafin
Chien-Pao,Flutter Mane,Incineroar,Jolteon,Urshifu-*,Volcarona,Farigiraf,Gholdengo,Hydrapple,Hydreigon,Palafin,Volcarona,Chien-Pao,Incineroar,Palafin,Volcarona
Araquanid,Archaludon,Incineroar,Tentacruel,Vaporeon,Zapdos,Farigiraf,Iron Hands,Ogerpon-Hearthflame,Tornadus,Ursaluna-Bloodmoon,Urshifu-*,Incineroar,Zapdos,Farigiraf,Tornadus
Araquanid,Archaludon,Incineroar,Tentacruel,Vaporeon,Zapdos,Chien-Pao,Flutter Mane,Gouging Fire,Landorus-Therian,Metagross,Ogerpon-Wellspring,Vaporeon,Zapdos,Chien-Pao,Flutter Mane
Chien-Pao,Dondozo,Dragonite,Gholdengo,Gouging Fire,Ting-Lu,Araquanid,Archaludon,Incineroar,Tentacruel,Vaporeon,Zapdos,Chien-Pao,Dragonite,Vaporeon,Zapdos
Farigiraf,Incineroar,Latios,Ogerpon-Wellspring,Ursaluna-Bloodmoon,Weezing-Galar,Amoonguss,Flutter Mane,Incineroar,Landorus,Tornadus,Urshifu-*,Incineroar,Weezing-Galar,Incineroar,Landorus
Araquanid,Archaludon,Incineroar,Tentacruel,Vaporeon,Zapdos,Chien-Pao,Flutter Mane,Gouging Fire,Landorus-Therian,Metagross,Ogerpon-Wellspring,Archaludon,Vaporeon,Flutter Mane,Ogerpon-Wellspring
Archaludon,Comfey,Flutter Mane,Rillaboom,Thundurus,Urshifu-*,Amoonguss,Armarouge,Flutter Mane,Indeedee-F,Roaring Moon,Tsareena,Archaludon,Thundurus,Roaring Moon,Tsareena
Farigiraf,Incineroar,Latios,Ogerpon-Wellspring,Ursaluna-Bloodmoon,Weezing-Galar,Araquanid,Archaludon,Incineroar,Tentacruel,Vaporeon,Zapdos,Incineroar,Weezing-Galar,Archaludon,Zapdos
Flutter Mane,Frosmoth,Incineroar,Ninetales-Alola,Ogerpon-Wellspring,Raging Bolt,Farigiraf,Gholdengo,Hydrapple,Hydreigon,Palafin,Volcarona,Incineroar,Ogerpon-Wellspring,Gholdengo,Volcarona
Chien-Pao,Incineroar,Landorus,Raging Bolt,Rillaboom,Urshifu-*,Farigiraf,Incineroar,Latios,Ogerpon-Wellspring,Ursaluna-Bloodmoon,Weezing-Galar,Chien-Pao,Urshifu-Rapid-Strike,Incineroar,Weezing-Galar
Blastoise,Emboar,Metagross,Rhyperior,Salamence,Shiftry,Articuno,Baxcalibur,Cetitan,Heatran,Iron Bundle,Ninetales-Alola,Emboar,Metagross,Iron Bundle,Ninetales-Alola
Flutter Mane,Frosmoth,Incineroar,Ninetales-Alola,Ogerpon-Wellspring,Raging Bolt,Archaludon,Incineroar,Landorus,Pelipper,Sinistcha-Masterpiece,Urshifu-*,Frosmoth,Incineroar,Archaludon,Landorus
Abomasnow,Arcanine,Bronzong,Flutter Mane,Iron Hands,Ting-Lu,Amoonguss,Archaludon,Chien-Pao,Corviknight,Landorus,Tornadus,Bronzong,Iron Hands,Chien-Pao,Tornadus
Articuno,Baxcalibur,Cetitan,Heatran,Iron Bundle,Ninetales-Alola,Amoonguss,Archaludon,Chien-Pao,Corviknight,Landorus,Tornadus,Articuno,Ninetales-Alola,Archaludon,Tornadus
Grimmsnarl,Indeedee-F,Iron Bundle,Politoed,Poliwrath,Sinistcha-Masterpiece,Abomasnow,Arcanine,Bronzong,Flutter Mane,Iron Hands,Ting-Lu,Grimmsnarl,Poliwrath,Bronzong,Iron Hands
Amoonguss,Ceruledge,Dragonite,Flutter Mane,Iron Bundle,Sableye,Iron Valiant,Landorus,Ogerpon-Wellspring,Revavroom,Sableye,Volcarona,Amoonguss,Iron Bundle,Iron Valiant,Sableye
Flutter Mane,Frosmoth,Incineroar,Ninetales-Alola,Ogerpon-Wellspring,Raging Bolt,Arcanine-Hisui,Flutter Mane,Gyarados,Landorus,Rillaboom,Sableye,Frosmoth,Incineroar,Landorus,Sableye
Amoonguss,Flutter Mane,Incineroar,Landorus,Tornadus,Urshifu-*,Farigiraf,Gholdengo,Hydrapple,Hydreigon,Palafin,Volcarona,Tornadus,Urshifu-Rapid-Strike,Palafin,Volcarona
Amoonguss,Ceruledge,Dragonite,Flutter Mane,Iron Bundle,Sableye,Archaludon,Incineroar,Landorus,Pelipper,Sinistcha-Masterpiece,Urshifu-*,Iron Bundle,Sableye,Archaludon,Sinistcha-Masterpiece
Farigiraf,Gholdengo,Hydrapple,Hydreigon,Palafin,Volcarona,Archaludon,Incineroar,Landorus,Pelipper,Sinistcha-Masterpiece,Urshifu-*,Hydreigon,Volcarona,Landorus,Pelipper
Cetitan,Gliscor,Kilowattrel,Medicham,Ninetales-Alola,Stantler,Araquanid,Empoleon,Gardevoir,Indeedee-F,Oranguru,Politoed,Kilowattrel,Stantler,Empoleon,Oranguru
Armarouge,Cresselia,Farigiraf,Hatterene,Indeedee-F,Reuniclus,Gholdengo,Incineroar,Ogerpon-Wellspring,Raging Bolt,Tornadus,Urshifu-*,Armarouge,Indeedee-F,Tornadus,Urshifu
Farigiraf,Gholdengo,Hydrapple,Hydreigon,Palafin,Volcarona,Incineroar,Iron Valiant,Landorus,Ogerpon-Wellspring,Revavroom,Sableye,Gholdengo,Hydreigon,Iron Valiant,Sableye
Articuno,Goodra-Hisui,Incineroar,Ninetales-Alola,Ogerpon-Wellspring,Raging Bolt,Gouging Fire,Iron Valiant,Landorus,Ogerpon-Wellspring,Revavroom,Sableye,Goodra-Hisui,Ninetales-Alola,Iron Valiant,Sableye
Arcanine-Hisui,Flutter Mane,Ogerpon-Wellspring,Shiftry,Smeargle,Zapdos-Galar,Grimmsnarl,Indeedee-F,Iron Bundle,Politoed,Poliwrath,Sinistcha-Masterpiece,Smeargle,Zapdos-Galar,Indeedee-F,Poliwrath
Bronzong,Flutter Mane,Incineroar,Ogerpon-Wellspring,Raging Bolt,Rhyperior,Articuno,Incineroar,Kingambit,Landorus-Therian,Ninetales-Alola,Ting-Lu,Flutter Mane,Incineroar,Articuno,Ninetales-Alola
Amoonguss,Flutter Mane,Incineroar,Landorus,Tornadus,Urshifu-*,Archaludon,Lycanroc-Dusk,Munkidori,Politoed,Serperior,Slither Wing,Incineroar,Urshifu-Rapid-Strike,Munkidori,Politoed
Farigiraf,Flutter Mane,Incineroar,Ogerpon-Hearthflame,Rillaboom,Urshifu-*,Articuno,Goodra-Hisui,Incineroar,Ninetales-Alola,Ogerpon-Wellspring,Raging Bolt,Rillaboom,Urshifu-Rapid-Strike,Goodra-Hisui,Ninetales-Alola
Grimmsnarl,Indeedee-F,Iron Bundle,Politoed,Poliwrath,Sinistcha-Masterpiece,Articuno,Goodra-Hisui,Incineroar,Ninetales-Alola,Ogerpon-Wellspring,Raging Bolt,Grimmsnarl,Poliwrath,Goodra-Hisui,Incineroar
Amoonguss,Archaludon,Flutter Mane,Landorus,Pelipper,Urshifu-*,Grimmsnarl,Indeedee-F,Iron Bundle,Politoed,Poliwrath,Sinistcha-Masterpiece,Archaludon,Pelipper,Indeedee-F,Iron Bundle
Farigiraf,Incineroar,Latios,Ogerpon-Wellspring,Ursaluna-Bloodmoon,Weezing-Galar,Farigiraf,Hatterene,Indeedee-F,Smeargle,Torkoal,Urshifu-*,Incineroar,Weezing-Galar,Hatterene,Indeedee-F
Delphox,Indeedee-F,Ogerpon-Hearthflame,Roaring Moon,Torkoal,Venusaur,Amoonguss,Dragapult,Gholdengo,Gouging Fire,Iron Hands,Ogerpon-Hearthflame,Delphox,Venusaur,Dragapult,Ogerpon-Hearthflame
Archaludon,Comfey,Glastrier,Moltres-Galar,Ogerpon-Wellspring,Sableye,Delphox,Indeedee-F,Ogerpon-Hearthflame,Roaring Moon,Torkoal,Venusaur,Glastrier,Ogerpon-Wellspring,Delphox,Venusaur
Delphox,Indeedee-F,Ogerpon-Hearthflame,Roaring Moon,Torkoal,Venusaur,Iron Valiant,Landorus,Ogerpon-Wellspring,Revavroom,Sableye,Volcarona,Indeedee-F,Ogerpon-Hearthflame,Iron Valiant,Sableye
Arcanine-Hisui,Flutter Mane,Grafaiai,Kommo-o,Rillaboom,Venonat,Delphox,Indeedee-F,Ogerpon-Hearthflame,Roaring Moon,Torkoal,Venusaur,Arcanine-Hisui,Flutter Mane,Torkoal,Venusaur
Enamorus-Therian,Flutter Mane,Hatterene,Indeedee-F,Mienshao,Torkoal,Chien-Pao,Flutter Mane,Heatran,Raging Bolt,Rillaboom,Zapdos-Galar,Flutter Mane,Torkoal,Chien-Pao,Rillaboom
Arcanine-Hisui,Articuno-Galar,Flutter Mane,Kommo-o,Rillaboom,Venonat,Altaria,Chien-Pao,Glimmora,Ogerpon-Wellspring,Rillaboom,Urshifu-*,Articuno-Galar,Rillaboom,Altaria,Glimmora
Chi-Yu,Farigiraf,Flutter Mane,Kingambit,Ogerpon-Wellspring,Rillaboom,Baxcalibur,Comfey,Entei,Flutter Mane,Urshifu-*,Wo-Chien,Chi-Yu,Kingambit,Entei,Flutter Mane
Chien-Pao,Incineroar,Landorus,Raging Bolt,Rillaboom,Urshifu-*,Cetitan,Flutter Mane,Landorus,Ogerpon-Wellspring,Raging Bolt,Tornadus,Chien-Pao,Landorus,Flutter Mane,Landorus
Archaludon,Clefairy,Glimmora,Landorus-Therian,Tornadus,Urshifu-*,Dondozo,Ogerpon-Wellspring,Regieleki,Tatsugiri,Tornadus,Urshifu-*,Clefairy,Tornadus,Regieleki,Tatsugiri
Archaludon,Clefairy,Glimmora,Landorus-Therian,Tornadus,Urshifu-*,Dondozo,Ogerpon-Wellspring,Regieleki,Tatsugiri,Tornadus,Urshifu-*,Clefairy,Tornadus,Regieleki,Tatsugiri
Dondozo,Ogerpon-Wellspring,Regieleki,Tatsugiri,Tornadus,Urshifu-*,Ambipom,Fezandipiti,Floatzel,Heracross,Pelipper,Raikou,Regieleki,Tatsugiri,Ambipom,Floatzel
Flutter Mane,Incineroar,Lilligant-Hisui,Ogerpon-Hearthflame,Raging Bolt,Torkoal,Chi-Yu,Flutter Mane,Raging Bolt,Rillaboom,Urshifu-*,Whimsicott,Incineroar,Raging Bolt,Flutter Mane,Raging Bolt
Dondozo,Flamigo,Grimmsnarl,Maushold-Four,Scizor,Tatsugiri-Stretchy,Ambipom,Fezandipiti,Floatzel,Heracross,Pelipper,Raikou,Grimmsnarl,Scizor,Ambipom,Raikou
Chi-Yu,Flutter Mane,Raging Bolt,Rillaboom,Urshifu-*,Whimsicott,Cetitan,Flutter Mane,Landorus,Ogerpon-Wellspring,Raging Bolt,Tornadus,Flutter Mane,Rillaboom,Landorus,Tornadus
Dondozo,Ogerpon-Wellspring,Regieleki,Tatsugiri,Tornadus,Urshifu-*,Chi-Yu,Farigiraf,Flutter Mane,Kingambit,Ogerpon-Wellspring,Rillaboom,Regieleki,Tatsugiri,Farigiraf,Ogerpon-Wellspring
Amoonguss,Flutter Mane,Incineroar,Ogerpon-Wellspring,Tornadus,Urshifu-*,Annihilape,Farigiraf,Torkoal,Venusaur,Walking Wake,Weezing-Galar,Flutter Mane,Incineroar,Annihilape,Weezing-Galar
Chi-Yu,Farigiraf,Flutter Mane,Kingambit,Ogerpon-Wellspring,Rillaboom,Cetitan,Flutter Mane,Landorus,Ogerpon-Wellspring,Raging Bolt,Tornadus,Kingambit,Rillaboom,Landorus,Tornadus
Chesnaught,Chi-Yu,Glimmora,Incineroar,Indeedee,Tornadus,Chien-Pao,Iron Bundle,Ninetales-Alola,Regigigas,Urshifu-*,Weezing,Chesnaught,Tornadus,Iron Bundle,Ninetales-Alola
Dondozo,Flamigo,Grimmsnarl,Maushold-Four,Scizor,Tatsugiri-Stretchy,Chesnaught,Chi-Yu,Glimmora,Incineroar,Indeedee,Tornadus,Grimmsnarl,Scizor,Glimmora,Tornadus
Chien-Pao,Iron Bundle,Ninetales-Alola,Regigigas,Urshifu-*,Weezing,Alcremie,Dragalge,Hatterene,Indeedee-F,Ogerpon-Wellspring,Ribombee,Iron Bundle,Ninetales-Alola,Ogerpon-Wellspring,Ribombee
Chien-Pao,Gholdengo,Iron Jugulis,Murkrow,Ogerpon-Wellspring,Okidogi,Annihilape,Farigiraf,Torkoal,Venusaur,Walking Wake,Weezing-Galar,Chien-Pao,Okidogi,Venusaur,Walking Wake
Arcanine-Hisui,Articuno-Galar,Flutter Mane,Kommo-o,Rillaboom,Venonat,Chesnaught,Chi-Yu,Glimmora,Incineroar,Indeedee,Tornadus,Kommo-o,Rillaboom,Indeedee,Tornadus
Cetitan,Flutter Mane,Landorus,Ogerpon-Wellspring,Raging Bolt,Tornadus,Annihilape,Farigiraf,Torkoal,Venusaur,Walking Wake,Weezing-Galar,Flutter Mane,Tornadus,Venusaur,Walking Wake
Chien-Pao,Gholdengo,Iron Jugulis,Murkrow,Ogerpon-Wellspring,Okidogi,Amoonguss,Flutter Mane,Incineroar,Ogerpon-Hearthflame,Tornadus,Urshifu-*,Gholdengo,Okidogi,Incineroar,Urshifu-Rapid-Strike
Flutter Mane,Incineroar,Landorus,Tornadus,Tsareena,Urshifu-*,Chien-Pao,Dragonite,Flutter Mane,Incineroar,Ogerpon-Wellspring,Raging Bolt,Tornadus,Tsareena,Ogerpon-Wellspring,Raging Bolt
Amoonguss,Chien-Pao,Incineroar,Landorus,Tornadus,Urshifu-*,Farigiraf,Flutter Mane,Gastrodon,Incineroar,Iron Hands,Lurantis,Chien-Pao,Incineroar,Flutter Mane,Iron Hands
Altaria,Flutter Mane,Incineroar,Iron Moth,Metagross,Urshifu-*,Chien-Pao,Dragonite,Entei,Flutter Mane,Ogerpon-Wellspring,Raging Bolt,Incineroar,Iron Moth,Ogerpon-Wellspring,Raging Bolt
Altaria,Flutter Mane,Incineroar,Iron Moth,Metagross,Urshifu-*,Dondozo,Enamorus,Flutter Mane,Ogerpon-Hearthflame,Rillaboom,Tatsugiri,Iron Moth,Metagross,Dondozo,Rillaboom
Chien-Pao,Dragonite,Entei,Flutter Mane,Ogerpon-Wellspring,Raging Bolt,Annihilape,Farigiraf,Torkoal,Venusaur,Walking Wake,Weezing-Galar,Flutter Mane,Ogerpon-Wellspring,Annihilape,Weezing-Galar
Arcanine-Hisui,Articuno,Landorus,Ninetales-Alola,Ogerpon-Wellspring,Raging Bolt,Archaludon,Clefairy,Glimmora,Landorus-Therian,Tornadus,Urshifu-*,Arcanine-Hisui,Ogerpon-Wellspring,Glimmora,Tornadus
Armarouge,Cresselia,Gallade,Latios,Raichu-Alola,Slowking-Galar,Arcanine-Hisui,Corviknight,Empoleon,Hippowdon,Houndstone,Tyranitar,Latios,Raichu-Alola,Hippowdon,Tyranitar
Chien-Pao,Dragonite,Flamigo,Muk-Alola,Ogerpon-Wellspring,Smeargle,Chien-Pao,Incineroar,Inteleon,Landorus-Therian,Raikou,Registeel,Muk-Alola,Smeargle,Raikou,Registeel
Archaludon,Clefairy,Glimmora,Landorus-Therian,Tornadus,Urshifu-*,Armarouge,Cresselia,Gallade,Latios,Raichu-Alola,Slowking-Galar,Landorus-Therian,Tornadus,Gallade,Latios
Annihilape,Farigiraf,Torkoal,Venusaur,Walking Wake,Weezing-Galar,Conkeldurr,Dusknoir,Farigiraf,Garganacl,Hatterene,Umbreon,Venusaur,Walking Wake,Dusknoir,Garganacl
Armarouge,Cresselia,Gallade,Latios,Raichu-Alola,Slowking-Galar,Chien-Pao,Dragonite,Entei,Flutter Mane,Ogerpon-Wellspring,Raging Bolt,Armarouge,Latios,Chien-Pao,Flutter Mane
Empoleon,Farigiraf,Incineroar,Rillaboom,Roaring Moon,Sylveon,Flamigo,Gholdengo,Great Tusk,Greninja-*,Meowscarada,Skeledirge,Farigiraf,Rillaboom,Greninja,Meowscarada
Archaludon,Meowstic,Pelipper,Rhydon,Toxicroak,Urshifu-*,Gardevoir,Indeedee-F,Pelipper,Ursaluna-Bloodmoon,Vaporeon,Weezing-Galar,Archaludon,Meowstic,Gardevoir,Indeedee-F
Enamorus-Therian,Flutter Mane,Hatterene,Indeedee-F,Mienshao,Torkoal,Chien-Pao,Dragonite,Entei,Farigiraf,Flutter Mane,Ogerpon-Wellspring,Flutter Mane,Torkoal,Chien-Pao,Ogerpon-Wellspring
Chien-Pao,Flutter Mane,Incineroar,Ogerpon-Hearthflame,Urshifu-*,Whimsicott,Bellibolt,Charjabug,Lanturn,Raichu-Alola,Raikou,Thundurus,Incineroar,Ogerpon-Hearthflame,Raichu-Alola,Thundurus
Ceruledge,Dragonite,Incineroar,Smeargle,Sneasler,Torkoal,Amoonguss,Chien-Pao,Incineroar,Landorus,Tornadus,Urshifu-*,Incineroar,Torkoal,Chien-Pao,Urshifu-Rapid-Strike
Archaludon,Pelipper,Rhydon,Toxicroak,Urshifu-*,Uxie,Flutter Mane,Iron Hands,Landorus-Therian,Ogerpon-Wellspring,Roaring Moon,Weezing,Pelipper,Toxicroak,Iron Hands,Weezing
Dewgong,Farigiraf,Gholdengo,Incineroar,Raging Bolt,Rillaboom,Chien-Pao,Dragonite,Entei,Flutter Mane,Ogerpon-Wellspring,Raging Bolt,Dewgong,Farigiraf,Chien-Pao,Ogerpon-Wellspring
Flutter Mane,Incineroar,Ogerpon-Wellspring,Raging Bolt,Rillaboom,Urshifu-*,Amoonguss,Chi-Yu,Gholdengo,Glimmora,Tornadus,Tyranitar,Raging Bolt,Rillaboom,Glimmora,Tornadus
Dunsparce,Gholdengo,Grimmsnarl,Muk,Rotom-Heat,Suicune,Glastrier,Ninetales-Alola,Slowking-Galar,Staraptor,Tinkaton,Tornadus,Gholdengo,Rotom-Heat,Slowking-Galar,Tinkaton
Dunsparce,Gholdengo,Grimmsnarl,Muk,Rotom-Heat,Suicune,Glastrier,Ninetales-Alola,Slowking-Galar,Staraptor,Tinkaton,Tornadus,Gholdengo,Rotom-Heat,Slowking-Galar,Tinkaton
Gallade,Indeedee-F,Iron Crown,Iron Moth,Ogerpon-Wellspring,Ursaluna,Chien-Pao,Dragonite,Entei,Flutter Mane,Ogerpon-Wellspring,Raging Bolt,Indeedee-F,Iron Crown,Chien-Pao,Ogerpon-Wellspring
Amoonguss,Entei,Gholdengo,Ogerpon-Wellspring,Raging Bolt,Rillaboom,Chien-Pao,Dragonite,Entei,Flutter Mane,Ogerpon-Wellspring,Raging Bolt,Raging Bolt,Rillaboom,Chien-Pao,Dragonite
Gouging Fire,Gyarados,Iron Hands,Kingambit,Latios,Rillaboom,Flutter Mane,Incineroar,Ogerpon-Hearthflame,Torkoal,Tornadus,Walking Wake,Gyarados,Iron Hands,Torkoal,Walking Wake
Chien-Pao,Dragonite,Entei,Flutter Mane,Ogerpon-Wellspring,Raging Bolt,Farigiraf,Flutter Mane,Incineroar,Ogerpon-Hearthflame,Rillaboom,Urshifu-*,Dragonite,Ogerpon-Wellspring,Rillaboom,Urshifu-Rapid-Strike
Exeggutor,Indeedee-F,Iron Crown,Landorus,Ninetales,Yanmega,Chien-Pao,Dragonite,Entei,Flutter Mane,Ogerpon-Wellspring,Raging Bolt,Iron Crown,Yanmega,Chien-Pao,Ogerpon-Wellspring
Archaludon,Clefairy,Pelipper,Poliwrath,Tornadus,Urshifu-*,Iron Valiant,Landorus,Ogerpon-Wellspring,Revavroom,Sableye,Volcarona,Clefairy,Poliwrath,Iron Valiant,Sableye
Flutter Mane,Oranguru,Torkoal,Toxtricity-Low-Key,Ursaluna-Bloodmoon,Walking Wake,Gouging Fire,Landorus-Therian,Latios,Rillaboom,Thundurus,Urshifu-*,Oranguru,Toxtricity-Low-Key,Landorus-Therian,Latios
Ambipom,Fezandipiti,Floatzel,Heracross,Pelipper,Raikou,Farigiraf,Flutter Mane,Gastrodon,Incineroar,Iron Hands,Lurantis,Floatzel,Heracross,Incineroar,Lurantis
Gouging Fire,Landorus-Therian,Latios,Rillaboom,Thundurus,Urshifu-*,Arcanine-Hisui,Articuno,Landorus,Ninetales-Alola,Ogerpon-Wellspring,Raging Bolt,Gouging Fire,Thundurus,Arcanine-Hisui,Ninetales-Alola
Amoonguss,Archaludon,Chien-Pao,Landorus,Pelipper,Urshifu-*,Ceruledge,Flutter Mane,Ogerpon-Wellspring,Rillaboom,Ting-Lu,Tornadus,Archaludon,Pelipper,Ceruledge,Tornadus
Archaludon,Landorus-Therian,Maushold,Pelipper,Urshifu-*,Weezing-Galar,Basculegion,Baxcalibur,Garchomp,Talonflame,Thundurus-Therian,Urshifu-*,Archaludon,Pelipper,Baxcalibur,Talonflame
